0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(5.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4753945729601885, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4438468204234429, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4301162633521313, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4242640687119285, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-25.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.3924283374069717, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4774934554525329, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.44158804331639234, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.45166359162544856, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.47853944456021597, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.43474130238568315, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4427188724235731, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4171330722922842, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(35.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.41352146256270667, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.42544094772365293, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-10.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.4230839160261236, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(-30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.38858718455450897, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
0,"tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(-0.0, shape=(), dtype=float64)","tf.Tensor(-40.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(20.0, shape=(), dtype=float64)","tf.Tensor(-15.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(50.0, shape=(), dtype=float64)","tf.Tensor(30.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.39749213828703583, shape=(), dtype=float64)","tf.Tensor(1.0, shape=(), dtype=float64)"
